ConstituentID,FirstName,DisplayName,ArtistBio,Nationality,Region,Continent,Gender
40879,Peter,Peter Struycken,"Dutch, born 1939",Dutch,Western Europe,Europe,
40880,Emmy,Emmy van Leersum,"Dutch, 1930–1984",Dutch,Western Europe,Europe,Female
40881,Gils,Gils Bakker,"Dutch, born 1942",Dutch,Western Europe,Europe,
40882,Hideto,Hideto Yamazaki,,,,,
40883,Willem,Willem Breuker,"Dutch, 1944–2010",Dutch,Western Europe,Europe,Male
40902,David,David Tremlett,"British, born 1945",British,Nothern Europe,Europe,Male
40904,Daan,Daan van Golden,"Dutch, 1936–2017",Dutch,Western Europe,Europe,
40905,Nicholas,Nicholas Pope,,,,,
40906,Toon,Toon Verhoef,"Dutch, born 1946",Dutch,Western Europe,Europe,
40907,Joris,Joris Geurts,"Dutch, born 1958",Dutch,Western Europe,Europe,
40908,Emo,Emo Verkerk,,,,,
40909,Narcisse,Narcisse Tordoir,"Belgian, born 1954",Belgian,Western Europe,Europe,
40910,Adam,Adam Colton,,,,,
40911,Jan,Jan Commandeur,,,,,
40912,Zadok,Zadok Ben-David,"Israeli, born 1949",Israeli,Western Asia,Asia,
40913,Leo,Leo Vroegindeweij,,,,,
40914,Han,Han Schuil,,,,,
40916,Ab,Ab van Hanegem,,,,,
40921,Abraham,Abraham Cruzvillegas,"Mexican, born 1968",Mexican,Central America,Americas,Male
40994,Beauford,Beauford Delaney,"American, 1901–1979",American,North America,Americas,Male
40998,Gabriel,Gabriel Sierra,"Colombian, born 1975",Colombian,South America,Americas,Male
40999,María,María Teresa Hincapié,"Colombian, 1956–2008",Colombian,South America,Americas,Female
41022,Waclaw,Waclaw Szpakowski,"Polish, 1883–1973",Polish,Eastern Europe,Europe,Male
41033,Yuya,Yuya Ushida,"Japanese, born 1975",Japanese,Eastern Asia,Asia,Male
41034,Royal,"Royal Ahrend, Amsterdam",est. 1896,,,,
41061,Michael,Michael Meredith,"American, born 1971",American,North America,Americas,Male
41076,Joe,Joe Maloney,"American, born 1949",American,North America,Americas,Male
41105,Jorinde,Jorinde Voigt,"German, born 1977",German,Western Europe,Europe,Female
41131,Josip,Josip Vaništa,"Croatian, 1924–2018",Croatian,Southern Europe,Europe,Male
41136,Tom,Tom Arndt,"American, born 1944",American,North America,Americas,Male
41140,Corita,Corita Kent (Sister Mary Corita),"American, 1918–1986",American,North America,Americas,Female
41144,Giorgio,Giorgio Berretti,"Italian, born 1941",Italian,Southern Europe,Europe,Male
41145,Bernard,Bernard Heidsieck,"French, 1928–2014",French,Western Europe,Europe,Male
41148,Ricardo,Ricardo Porro,"Cuban, 1925–2014",Cuban,Caribbean,Americas,Male
41149,Marcel,Marcel Slodki,"Polish, 1892–1943",Polish,Eastern Europe,Europe,Male
41150,František,František Bílek,"Czech, 1872–1941",Czech,Eastern Europe,Europe,Male
41151,Erich,Erich Gehre,"German, born 1886",German,Western Europe,Europe,Male
41153,A.,A. Krapp,German,German,Western Europe,Europe,
41154,Wilhelm,Wilhelm Schuler,"German, 1875–",German,Western Europe,Europe,
41155,Marie,Marie Rosalie (Mitzi) Friedmann-Otten,"Austrian, 1884–1955",Austrian,Western Europe,Europe,Female
41156,Augusta,Augusta von Zitzewitz,"German, 1880–1960",German,Western Europe,Europe,Female
41157,Katharina,Katharina Heise (Karl Luis Heinrich-Salze),"German, 1891–1964",German,Western Europe,Europe,Female
41158,Ottheinrich,Ottheinrich Strohmeyer,,,,,
41159,Richard,Richard Bampi,"German, born Brazil. 1896–1964",German,Western Europe,Europe,Male
41160,Eberhard,Eberhard Viegener,"German, 1890–1967",German,Western Europe,Europe,Male
41161,Bruno,Bruno Beye,"German, 1895–1976",German,Western Europe,Europe,Male
41162,Jerzy,Jerzy von Hulewicz,"Polish, 1886–1940",Polish,Eastern Europe,Europe,Male
41163,Jan,Jan Wroniecki,"German, 1890–1948",German,Western Europe,Europe,Male
41164,Erich,Erich Goldbaum,"German, 1899–1969",German,Western Europe,Europe,
41165,Julius,Julius Kaufmann,"German, 1885–",German,Western Europe,Europe,
41166,Ines,Ines Wetzel,"German, 1878–1940",German,Western Europe,Europe,Female
41167,Rüdiger,Rüdiger Berlit,"German, 1883–1939",German,Western Europe,Europe,Male
41168,Herbert,Herbert Anger,German,German,Western Europe,Europe,
41169,Shambhavi,Shambhavi,"Indian, born 1966",Indian,Southern Asia,Asia,Female
41170,Johanna,Johanna Calle,"Colombian, born 1965",Colombian,South America,Americas,Female
41182,Willy,Willy Szesztokat,,,,,Male
41191,Jens,Jens S Jensen,"Swedish, 1946–2015",Swedish,Nothern Europe,Europe,Male
41199,Maria,Maria Kipp,"American, born Germany. 1900–1988",American,North America,Americas,Female
41201,Arthur,Arthur Goetz,"German, 1885–",German,Western Europe,Europe,Male
41202,Wladislav,Wladislav Skotarek,"Polish, 1894–1970",Polish,Eastern Europe,Europe,
41208,Frank,Frank Gardner,"American, 1920–2015",American,North America,Americas,Male
41209,Joan,Joan Gardner,"American, 1933–2014",American,North America,Americas,Female
41210,Mahonri,Mahonri M. Young,"American, 1877–1957",American,North America,Americas,Male
41211,Cesare,Cesare Cavanna,,,,,
41212,Taryn,Taryn Simon,"American, born 1975",American,North America,Americas,Female
41223,Oscar,Oscar Tuazon,"American, born 1975",American,North America,Americas,Male
41224,Lucien,Lucien Hervé,"Hungarian, 1910–2007",Hungarian,Eastern Europe,Europe,Male
41227,Cami,Cami Stone,"Belgian, 1892–1975",Belgian,Western Europe,Europe,Female
41230,Waldemar,Waldemar Ohly,,,,,
41231,Hilla,Hilla Rebay von Ehrenwiesen,"American, born Germany. 1890–1967",American,North America,Americas,Female
41232,Lothar,Lothar Homeyer,"German, 1883–1969",German,Western Europe,Europe,Male
41241,Takuma,Takuma Nakahira,"Japanese, born 1938",Japanese,Eastern Asia,Asia,Male
41244,Virginia,Virginia Overton,"American, born 1971",American,North America,Americas,Female
41251,John,John Outterbridge,"American, born 1933",American,North America,Americas,Male
41264,Karl,Karl Otten,"German, 1889–1963",German,Western Europe,Europe,Male
41265,Jakob,Jakob Goldbaum,,,,,
41266,Emil,Emil Maetzel,"German, 1877–1955",German,Western Europe,Europe,Male
41271,Nick,Nick Cave,"American, born 1959",American,North America,Americas,Male
41278,Akram,Akram Zaatari,"Lebanese, born 1966",Lebanese,Western Asia,Asia,Male
41279,Fred,Fred Eversley,"American, born 1941",American,North America,Americas,Male
41280,Maren,Maren Hassinger,"American, born 1947",American,North America,Americas,Female
41284,Adam,Adam Ant (Stuart Leslie Goddard),"British, born 1954",British,Nothern Europe,Europe,Male
41285,X3,X3 Studios,,,,,
41286,Malcolm,Malcolm Garrett,"British, born 1956",British,Nothern Europe,Europe,Male
41287,Guy,Guy Peellaert,"Belgian, 1934–2008",Belgian,Western Europe,Europe,Male
41288,Barney,Barney Bubbles (Colin Fulcher),"British, 1942–1983",British,Nothern Europe,Europe,Male
41291,Samella,Samella Lewis,"American, born 1924",American,North America,Americas,Female
41292,Fluxus,Fluxus,[New York],,,,
41295,Nick,Nick Egan,"British, born 1957",British,Nothern Europe,Europe,Male
41296,Bob,Bob Heimall,"American, born c.1943",American,North America,Americas,Male
41298,Brian,Brian Davis,,,,,Male
41299,Philip,Philip Cushway,,,,,Male
41300,John,John Holmstrom,American,American,North America,Americas,Male
41301,Spencer,Spencer Drate,"American, born 1942",American,North America,Americas,Male
41302,Arturo,Arturo Vega,"Mexican, 1943–2013",Mexican,Central America,Americas,Male
41303,Danny,Danny Fields,,,,,Male
41305,Sophie,Sophie Richmond,,,,,
41306,John,John Varnom,,,,,Male
41307,Julia,Julia Gorton,American,American,North America,Americas,Female
41310,Noah,Noah Purifoy,"American, 1917–2004",American,North America,Americas,Male
41314,Gene,Gene Greif,"American, 1954–2004",American,North America,Americas,Male
41315,Ray,Ray Lowry,"British, 1944–2008",British,Nothern Europe,Europe,Male
41316,Pennie,Pennie Smith,"British, born 1949",British,Nothern Europe,Europe,Female
41317,Pearl,Pearl Thompson,"British, born 1957",British,Nothern Europe,Europe,Male
41318,Andy,Andy Vella,"British, born 1961",British,Nothern Europe,Europe,Male
41321,Poly,Poly Styrene (Marianne Joan Elliott-Said),"British, 1957–2011",British,Nothern Europe,Europe,Female
41325,Noriko,Noriko Ambe,"Japanese, born 1967",Japanese,Eastern Asia,Asia,Female
41330,Marcel,Marcel Lods,"French, 1891–1978",French,Western Europe,Europe,Male
41332,Bernardo,Bernardo Ortiz Campo,"Colombian, born 1972",Colombian,South America,Americas,Male
41333,Henry,Henry Taylor,"American, born 1958",American,North America,Americas,Male
41345,Kader,Kader Attia,"French, born 1970",French,Western Europe,Europe,Male
41367,Stanislaw,Stanislaw Kubicki,"German, 1886–1943",German,Western Europe,Europe,Male
41368,Stefan,Stefan Szmai,1893–1974,,,,
41369,Margarete,Margarete Kubicka,"German, 1891–1984",German,Western Europe,Europe,Female
41374,Lisa,Lisa Pasedag,,,,,
41375,E.,E. Anger,,,,,
41376,Eugen,Eugen Hoffmann,,,,,
41377,Willi,Willi Tegtmeier,,,,,
41378,Max,Max Schwimmer,"German, 1895–1960",German,Western Europe,Europe,Male
41379,Oskar,Oskar Birckenbach,,,,,
41380,Lonni,Lonni Ideler,,,,,
41384,Mihoya,"Mihoya Glass Co. Ltd, Japan",,,,,
41391,Georg,Georg Arndt,German,German,Western Europe,Europe,
41392,Rolf,Rolf Tillmann,,,,,
41393,Alfred,Alfred Zacharias,"German, born 1901",German,Western Europe,Europe,
41394,Gustav,Gustav Heinrich Wolff,"German, 1886–1934",German,Western Europe,Europe,Male
41400,Ralph,Ralph Thomas Ward (Corkie),,,,,
41410,Bruno,Bruno W. Reimann,,,,,
41411,Heinrich,Heinrich Zernack,"German, 1899–1945",German,Western Europe,Europe,Male
41412,Eugen,Eugen Maria Karpf,,,,,
41413,Grete,Grete Rühle,,,,,
41414,"LaboGroup,","LaboGroup, Paris",,,,,
41427,Catriona,Catriona Duffy,,,,,Female
41428,Lucy,Lucy McEachan,,,,,Female
41429,Sang-ok,Sang-ok Shin,"Korean, 1926–2006",Korean,Eastern Asia,Asia,Male
41430,Panel,Panel,,,,,
41431,Andrés,Andrés Jaque,"Spanish, born 1971",Spanish,Southern Europe,Europe,Male
41432,W.,W. Doessler,,,,,
41433,Friz,Friz Freleng,"American, 1905–1995",American,North America,Americas,Male
41434,Michel,Michel Auder,"American, born France 1945",American,North America,Americas,Male
41440,Shen,Shen Wei,"Chinese, born 1977",Chinese,Eastern Asia,Asia,Male
41443,Erik,Erik Barnouw,"American, 1908–2001",American,North America,Americas,Male
41444,Ernst,Ernst Moritz Engert,"German, born Japan. 1892–1986",German,Western Europe,Europe,Male
41446,Josh,Josh MacPhee,"American, born 1973",American,North America,Americas,Male
41447,Nobodycorp,Nobodycorp Internationale Unlimited,,,,,
41448,Jesse,Jesse Goldstein,American,American,North America,Americas,Male
41451,Jesus,Jesus Barraza,American,,,,Male
41457,Pat,Pat Sullivan,"Australian, 1887–1933",Australian,Australia and New Zealand,Oceania,Male
41470,Favianna,Favianna Rodriguez,"American, born 1978",American,North America,Americas,
41472,Peter,Peter Stathis,"American, born 1960",American,North America,Americas,Male
41473,Michael,Michael McCoy,"American, born 1944",American,North America,Americas,Male
41474,Dennis,Dennis Pies,"American, born 1947",American,North America,Americas,Male
41475,Lawrence,Lawrence C. Windom,"American, born 1876",American,North America,Americas,Male
41476,Lynne,Lynne Sachs,"American, born 1961",American,North America,Americas,Female
41477,Alessandro,Alessandro Blasetti,"Italian, 1900–1987",Italian,Southern Europe,Europe,Male
41479,Jean,Jean Badovici,"French, 1893–1956",French,Western Europe,Europe,
41481,Francis,Francis Jourdain,"French, 1876–1958",French,Western Europe,Europe,Male
41483,Maria,Maria Gilssen,,,,,
41486,William,William Hanna,"American, 1910–2001",American,North America,Americas,Male
41487,Joseph,Joseph Barbera,"American, 1911–2006",American,North America,Americas,Male
41490,Aleksandr,Aleksandr Sokurov,"Russian, born 1951",Russian,Eastern Europe,Europe,Male
41493,Mary,Mary Beams,,American,North America,Americas,Female
41497,U.S.,U.S. Navy,American,American,North America,Americas,
41512,Ousmane,Ousmane Sembène,"Senegalese, 1923–2007",Senegalese,Eastern Africa,Africa,Male
41551,Diana,Diana Barrie,"American, born 1952",American,North America,Americas,Female
41553,Marijan,Marijan Jevšovar,"Croatian, 1922–1998",Croatian,Southern Europe,Europe,Male
41554,Ivan,Ivan Kožarić,"Croatian, born 1921",Croatian,Southern Europe,Europe,Male
41555,Miljenko,Miljenko Horvat,"Croatian, born 1935",Croatian,Southern Europe,Europe,Male
41561,Michael,Michael Carapetian,"British, born 1938",British,Nothern Europe,Europe,Male
41568,Serge,Serge Vandercam,"Danish, 1924–2005",Danish,Northern Europe,Europe,
41569,Jan,Jan Sanders,,,,,
41578,André,André Komatsu,"Brazilian, born 1978",Brazilian,South America,Americas,Male
41583,Chen,Chen Shaoxiong,"Chinese, 1962–2016",Chinese,Eastern Asia,Asia,Male
41587,Tex,Tex Avery,"American, 1908–1980",American,North America,Americas,Male
41601,Vlatko,Vlatko Gilic,"Yugoslav, born 1935",Yugoslav,Southern Europe,Europe,Male
41610,Lou,Lou Bunin,"American, 1904–1994",American,North America,Americas,Male
41616,Jean,Jean Degottex,"French, 1918–1988",French,Western Europe,Europe,
41620,Tom,Tom Chomont,"American, 1942–2010",American,North America,Americas,Male
41621,John,John Karidis,"American, 1958–2012",American,North America,Americas,Male
41635,Didier,Didier Faustino,"French, born Portugal, 1968",French,Western Europe,Europe,Male
41650,Ringl,Ringl + Pit,German,German,Western Europe,Europe,Female
41664,Wael,Wael Shawky,"Egyptian, born 1971",Egyptian,Nothern Africa,Africa,Male
41665,Justin,Justin Matherly,"American, born 1972",American,North America,Americas,Male
41670,"unknown,","unknown, commercially printed",,,,,
41686,Hans,Hans Kappler,German,German,Western Europe,Europe,Male
41707,Bruce,Bruce Baillie,"American, born 1931",American,North America,Americas,Male
41718,raumlaborberlin,raumlaborberlin,,,,,
41742,Masaomi,Masaomi Unagami,,,,,
41752,Robert,Robert Wilhite,"American, born 1946",American,North America,Americas,Male
41758,Iván,Iván Hevesy,"Hungarian, 1893–1966",Hungarian,Eastern Europe,Europe,Male
41761,Fabio,Fabio Balducci,"Italian, born 1964",Italian,Southern Europe,Europe,Male
41764,Augusto,Augusto,"Spanish, (dates unknown)",Spanish,Southern Europe,Europe,
41775,Arch,Arch Connelly,"American, 1950–1993",American,North America,Americas,Male
41790,James,James Longley,"American, born 1972",American,North America,Americas,Male
41791,Raúl,Raúl Ruiz,"Chilean, 1941–2011",Chilean,South America,Americas,Male
41792,Bill,Bill Daniel,"American, born 1959",American,North America,Americas,Male
41796,Alice,Alice Elliott,"American, born 1946",American,North America,Americas,Female
41797,Oscar,Oscar Muñoz,"Colombian, born 1951",Colombian,South America,Americas,Male
41799,George,George Griffin,American,American,North America,Americas,
41804,Lea,Lea Lublin,"Argentine, born Poland 1929",Argentine,South America,Americas,Female
41817,István,István Orosz,"Hungarian, born 1951",Hungarian,Eastern Europe,Europe,Male
41822,Massoud,Massoud Hassani,"Dutch, born Afghanistan 1983",Dutch,Western Europe,Europe,Male
41828,Cathy,Cathy Wilkes,"Irish, born 1966",Irish,Nothern Europe,Europe,Female
41829,Ben,Ben Kinmont,"American, born 1963",American,North America,Americas,Male
41830,Dirk,Dirk Vander Kooij,"Dutch, born 1983",Dutch,Western Europe,Europe,Male
41839,Igor,Igor Nikolayev,"Russian, born 1924",Russian,Eastern Europe,Europe,Male
41841,William,William Friedkin,"American, born 1935",American,North America,Americas,Male
41845,Peter,Peter Medak,"Hungarian, born 1937",Hungarian,Eastern Europe,Europe,Male
41846,Don,Don Roos,"American, born 1955",American,North America,Americas,Male
41855,John,John Irvin,"British, born 1940",British,Nothern Europe,Europe,Male
41858,Jean-Claude,Jean-Claude Tramont,"Belgian, 1934–1996",Belgian,Western Europe,Europe,Male
41859,Bob,Bob Fosse,"American, 1927–1987",American,North America,Americas,Male
41860,Bruno,Bruno Bozzetto,"Italian, born 1938",Italian,Southern Europe,Europe,Male
41861,John,John Landis,"American, born 1950",American,North America,Americas,Male
41862,Percy,Percy Adlon,"German, born 1935",German,Western Europe,Europe,Male
41863,Hal,Hal Ashby,"American, 1929–1988",American,North America,Americas,Male
41867,Herbert,Herbert Ross,"American, 1927–2001",American,North America,Americas,Male
41868,Gene,Gene Saks,"American, born 1921",American,North America,Americas,Male
41870,Mark,Mark Rydell,"American, born 1934",American,North America,Americas,Male
41872,Jim,Jim Henson,"American, 1936–1990",American,North America,Americas,Male
41873,Frank,Frank Oz,"British, born 1944",British,Nothern Europe,Europe,Male
41875,Norman,Norman Jewison,"Canadian, born 1926",Canadian,North America,Americas,Male
41876,Bob,Bob Rafelson,"American, born 1933",American,North America,Americas,Male
41877,Mike,Mike Hodges,"British, born 1932",British,Nothern Europe,Europe,Male
41878,Richard,Richard Lester,"American, born 1932",American,North America,Americas,Male
41880,Edward,Edward Zwick,"American, born 1952",American,North America,Americas,Male
41882,Randal,Randal Kleiser,"American, born 1946",American,North America,Americas,Male
41883,Blake,Blake Edwards,"American, 1922–2010",American,North America,Americas,Male
41887,Peter,Peter Bogdanovich,"American, born 1939",American,North America,Americas,Male
41892,Richard,Richard Benjamin,"American, born 1938",American,North America,Americas,Male
41895,Roger,Roger Corman,"American, born 1926",American,North America,Americas,Male
